a, b
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 1
2, 0
2, 5
2, 0
2, 1
2, 1
2, 0
2, 0
2, 0
2, 3
2, 0
2, 9
2, 0
2, 0
2, 0
2, 2
2, 0
2, 0
2, 1
2, 0
2, 0
2, 0
2, 0
3, 0
3, 21
3, 14
3, 0
3, 32
3, 22
3, 25
3, 24
3, 9
3, 10
3, 37
3, 27
3, 4
3, 3
3, 3
3, 3
3, 1
3, 4
3, 1
3, 3
3, 1
3, 7
3, 3
3, 0
3, 1
3, 1
3, 9
3, 6
3, 1
3, 2
3, 12
3, 0
3, 2
3, 5
3, 6
3, 0
3, 7
3, 0
3, 0
3, 0
3, 0
3, 1
3, 10
3, 0
3, 1
3, 0
3, 6
3, 0
3, 3
3, 0
3, 1
3, 2
3, 2
3, 19
3, 9
3, 0
3, 2
3, 1
3, 0
3, 2
3, 0
3, 0
3, 0
3, 0
3, 1
3, 3
3, 0
3, 3
3, 1
3, 2
3, 0
3, 3
3, 0
3, 0
3, 0
3, 0
3, 0
3, 3
3, 0
3, 5
3, 0
3, 1
3, 7
3, 0
3, 0
3, 0
3, 3
3, 0
3, 2
3, 0
3, 0
3, 0
3, 3
3, 11
3, 0
3, 0
3, 0
3, 0
3, 0
3, 0
4, 0
4, 10
4, 12
4, 8
4, 0
4, 10
4, 7
4, 13
4, 6
4, 9
4, 80
4, 13
4, 12
4, 4
4, 2
4, 2
4, 8
4, 2
4, 41
4, 2
4, 1
4, 18
4, 3
4, 0
4, 1
4, 1
4, 9
4, 0
4, 18
4, 2
4, 0
4, 0
4, 0
4, 29
4, 3
4, 2
4, 8
4, 0
4, 0
4, 0
4, 0
4, 13
4, 2
4, 0
4, 0
4, 0
4, 6
4, 0
4, 4
4, 0
4, 2
4, 4
4, 2
4, 0
4, 4
4, 6
4, 2
4, 2
4, 0
4, 0
4, 0
4, 1
4, 0
4, 0
4, 7
4, 4
4, 0
4, 2
4, 0
4, 2
4, 0
4, 0
4, 1
4, 0
4, 0
4, 0
4, 0
4, 5
4, 0
4, 3
4, 1
4, 1
4, 44
4, 0
4, 0
4, 0
4, 3
4, 0
4, 2
4, 0
4, 0
4, 8
4, 3
4, 9
4, 0
4, 13
4, 0
4, 0
4, 0
4, 0
5, 0
5, 0
5, 13
5, 0
5, 21
5, 0
5, 56
5, 20
5, 10
5, 101
5, 45
5, 21
5, 4
5, 3
5, 0
5, 6
5, 2
5, 3
5, 7
5, 2
5, 1
5, 0
5, 6
5, 0
5, 0
5, 0
5, 35
5, 4
5, 13
5, 2
5, 0
5, 0
5, 0
5, 6
5, 4
5, 0
5, 18
5, 0
5, 0
5, 0
5, 0
5, 1
5, 5
5, 0
5, 6
5, 5
5, 2
5, 0
5, 2
5, 0
5, 0
5, 0
5, 1
5, 1
5, 2
5, 1
5, 14
5, 3
5, 0
5, 0
5, 0
5, 0
5, 1
5, 0
5, 10
5, 6
5, 0
5, 2
5, 1
5, 2
5, 0
5, 0
5, 2
5, 0
5, 0
5, 0
5, 0
5, 4
5, 0
5, 3
5, 0
5, 1
5, 0
5, 6
5, 0
5, 1
5, 4
5, 0
5, 18
5, 0
5, 0
5, 32
5, 1
5, 2
5, 0
5, 1
5, 0
5, 3
5, 0
5, 0
6, 0
6, 29
6, 24
6, 35
6, 28
6, 18
6, 0
6, 27
6, 10
6, 12
6, 34
6, 15
6, 4
6, 4
6, 0
6, 2
6, 12
6, 2
6, 0
6, 6
6, 1
6, 3
6, 3
6, 0
6, 0
6, 0
6, 11
6, 4
6, 0
6, 2
6, 2
6, 0
6, 0
6, 0
6, 4
6, 0
6, 6
6, 0
6, 0
6, 2
6, 0
6, 1
6, 6
6, 0
6, 1
6, 0
6, 5
6, 0
6, 10
6, 0
6, 4
6, 0
6, 65
6, 1
6, 0
6, 2
6, 31
6, 1
6, 0
6, 5
6, 0
6, 0
6, 0
6, 0
6, 10
6, 4
6, 0
6, 3
6, 0
6, 2
6, 0
6, 3
6, 1
6, 0
6, 0
6, 0
6, 0
6, 3
6, 0
6, 3
6, 0
6, 1
6, 0
6, 12
6, 0
6, 0
6, 3
6, 0
6, 2
6, 0
6, 0
6, 0
6, 27
6, 0
6, 0
6, 1
6, 0
6, 12
6, 0
6, 0
7, 7
7, 27
7, 12
7, 30
7, 30
7, 14
7, 23
7, 0
7, 8
7, 12
7, 29
7, 12
7, 4
7, 3
7, 0
7, 2
7, 7
7, 2
7, 1
7, 4
7, 1
7, 3
7, 3
7, 0
7, 0
7, 0
7, 8
7, 4
7, 1
7, 2
7, 2
7, 0
7, 2
7, 2
7, 11
7, 13
7, 25
7, 0
7, 0
7, 0
7, 0
7, 4
7, 2
7, 0
7, 22
7, 3
7, 10
7, 0
7, 5
7, 0
7, 0
7, 0
7, 2
7, 17
7, 0
7, 0
7, 4
7, 1
7, 0
7, 0
7, 0
7, 0
7, 2
7, 0
7, 40
7, 3
7, 0
7, 3
7, 4
7, 2
7, 0
7, 0
7, 0
7, 0
7, 0
7, 0
7, 1
7, 0
7, 0
7, 6
7, 0
7, 1
7, 1
7, 0
7, 0
7, 0
7, 3
7, 0
7, 3
7, 0
7, 0
7, 1
7, 1
7, 0
7, 0
7, 4
7, 0
7, 0
7, 0
7, 0
8, 9
8, 10
8, 0
8, 41
8, 30
8, 17
8, 14
8, 18
8, 0
8, 22
8, 49
8, 50
8, 4
8, 3
8, 2
8, 6
8, 1
8, 4
8, 2
8, 2
8, 1
8, 1
8, 23
8, 0
8, 1
8, 9
8, 10
8, 0
8, 9
8, 4
8, 5
8, 0
8, 2
8, 11
8, 3
8, 0
8, 22
8, 0
8, 8
8, 0
8, 0
8, 6
8, 5
8, 0
8, 0
8, 1
8, 2
8, 0
8, 3
8, 0
8, 1
8, 0
8, 1
8, 7
8, 7
8, 0
8, 40
8, 1
8, 0
8, 0
8, 0
8, 1
8, 2
8, 0
8, 2
8, 5
8, 0
8, 2
8, 4
8, 2
8, 0
8, 4
8, 1
8, 0
8, 0
8, 0
8, 0
8, 27
8, 0
8, 5
8, 0
8, 1
8, 0
8, 0
8, 0
8, 0
8, 4
8, 0
8, 2
8, 0
8, 0
8, 4
8, 2
8, 5
8, 0
8, 0
8, 0
8, 3
8, 0
8, 0
9, 8
9, 18
9, 14
9, 34
9, 28
9, 35
9, 12
9, 17
9, 7
9, 0
9, 47
9, 10
9, 4
9, 3
9, 0
9, 3
9, 7
9, 3
9, 1
9, 2
9, 1
9, 1
9, 4
9, 0
9, 0
9, 0
9, 1
9, 5
9, 14
9, 2
9, 2
9, 1
9, 0
9, 1
9, 5
9, 2
9, 8
9, 0
9, 0
9, 0
9, 0
9, 2
9, 7
9, 0
9, 1
9, 2
9, 3
9, 0
9, 2
9, 0
9, 1
9, 0
9, 1
9, 1
9, 0
9, 3
9, 6
9, 5
9, 0
9, 0
9, 0
9, 0
9, 0
9, 0
9, 16
9, 5
9, 0
9, 2
9, 1
9, 2
9, 0
9, 0
9, 0
9, 0
9, 0
9, 0
9, 0
9, 0
9, 0
9, 4
9, 1
9, 1
9, 2
9, 2
9, 0
9, 0
9, 3
9, 0
9, 5
9, 0
9, 0
9, 16
9, 3
9, 0
9, 0
9, 1
9, 0
9, 0
9, 0
9, 0
10, 0
10, 12
10, 11
10, 9
10, 11
10, 12
10, 59
10, 22
10, 9
10, 24
10, 0
10, 10
10, 4
10, 16
10, 0
10, 2
10, 10
10, 2
10, 0
10, 3
10, 1
10, 6
10, 2
10, 0
10, 1
10, 0
10, 66
10, 6
10, 2
10, 2
10, 2
10, 0
10, 0
10, 0
10, 3
10, 0
10, 5
10, 0
10, 0
10, 1
10, 0
10, 1
10, 15
10, 0
10, 1
10, 0
10, 14
10, 0
10, 3
10, 0
10, 1
10, 1
10, 13
10, 0
10, 0
10, 42
10, 2
10, 1
10, 0
10, 0
10, 0
10, 0
10, 0
10, 0
10, 27
10, 3
10, 0
10, 3
10, 1
10, 2
10, 0
10, 0
10, 1
10, 0
10, 0
10, 0
10, 0
10, 1
10, 0
10, 3
10, 0
10, 1
10, 8
10, 4
10, 0
10, 0
10, 3
10, 0
10, 14
10, 0
10, 0
10, 8
10, 3
10, 0
10, 0
10, 1
10, 0
10, 0
10, 0
10, 0
11, 0
11, 12
11, 0
11, 23
11, 19
11, 16
11, 7
11, 10
11, 10
11, 4
11, 8
11, 0
11, 2
11, 2
11, 69
11, 4
11, 11
11, 3
11, 0
11, 2
11, 1
11, 12
11, 74
11, 0
11, 0
11, 4
11, 13
11, 0
11, 1
11, 41
11, 0
11, 0
11, 6
11, 3
11, 3
11, 0
11, 9
11, 0
11, 0
11, 0
11, 0
11, 1
11, 7
11, 0
11, 1
11, 0
11, 7
11, 0
11, 1
11, 0
11, 2
11, 1
11, 5
11, 34
11, 28
11, 1
11, 7
11, 2
11, 0
11, 0
11, 0
11, 0
11, 0
11, 0
11, 3
11, 6
11, 0
11, 3
11, 15
11, 2
11, 0
11, 24
11, 1
11, 1
11, 0
11, 0
11, 0
11, 6
11, 0
11, 5
11, 0
11, 1
11, 0
11, 0
11, 0
11, 1
11, 3
11, 0
11, 6
11, 0
11, 0
11, 18
11, 3
11, 38
11, 0
11, 0
11, 0
11, 0
11, 0
11, 0
12, 7
12, 10
12, 0
12, 12
12, 31
12, 9
12, 7
12, 9
12, 4
12, 74
12, 20
12, 7
12, 0
12, 2
12, 2
12, 2
12, 6
12, 2
12, 16
12, 2
12, 1
12, 7
12, 2
12, 0
12, 1
12, 0
12, 2
12, 4
12, 13
12, 2
12, 2
12, 0
12, 0
12, 99
12, 5
12, 2
12, 10
12, 0
12, 0
12, 0
12, 0
12, 2
12, 3
12, 0
12, 0
12, 1
12, 2
12, 0
12, 3
12, 0
12, 2
12, 0
12, 18
12, 1
12, 0
12, 3
12, 19
12, 1
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
12, 11
12, 5
12, 0
12, 2
12, 1
12, 2
12, 0
12, 2
12, 2
12, 0
12, 0
12, 0
12, 0
12, 3
12, 0
12, 3
12, 1
12, 1
12, 43
12, 0
12, 0
12, 0
12, 4
12, 0
12, 3
12, 0
12, 0
12, 5
12, 4
12, 32
12, 0
12, 0
12, 0
12, 0
12, 0
12, 0
13, 0
13, 0
13, 0
13, 0
13, 15
13, 0
13, 55
13, 63
13, 9
13, 12
13, 82
13, 8
13, 9
13, 0
13, 0
13, 2
13, 6
13, 2
13, 9
13, 3
13, 1
13, 11
13, 2
13, 0
13, 1
13, 0
13, 19
13, 41
13, 1
13, 4
13, 4
13, 0
13, 1
13, 4
13, 4
13, 2
13, 10
13, 0
13, 1
13, 0
13, 0
13, 2
13, 4
13, 0
13, 7
13, 0
13, 5
13, 0
13, 34
13, 0
13, 27
13, 1
13, 2
13, 1
13, 14
13, 3
13, 4
13, 1
13, 0
13, 0
13, 0
13, 0
13, 0
13, 0
13, 12
13, 4
13, 0
13, 3
13, 1
13, 2
13, 0
13, 2
13, 1
13, 2
13, 0
13, 0
13, 0
13, 3
13, 0
13, 4
13, 0
13, 1
13, 2
13, 18
13, 0
13, 0
13, 3
13, 0
13, 1
13, 0
13, 0
13, 0
13, 1
13, 5
13, 0
13, 1
13, 0
13, 0
13, 7
13, 0
14, 0
14, 0
14, 15
14, 0
14, 25
14, 12
14, 6
14, 10
14, 5
14, 7
14, 108
14, 6
14, 6
14, 13
14, 0
14, 2
14, 10
14, 2
14, 0
14, 2
14, 1
14, 55
14, 3
14, 0
14, 2
14, 4
14, 43
14, 2
14, 2
14, 4
14, 0
14, 0
14, 1
14, 0
14, 2
14, 0
14, 73
14, 0
14, 0
14, 0
14, 0
14, 21
14, 3
14, 0
14, 1
14, 24
14, 6
14, 0
14, 17
14, 0
14, 4
14, 0
14, 2
14, 1
14, 9
14, 3
14, 0
14, 1
14, 0
14, 17
14, 0
14, 0
14, 0
14, 0
14, 2
14, 4
14, 0
14, 3
14, 1
14, 2
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 0
14, 3
14, 0
14, 3
14, 0
14, 1
14, 0
14, 0
14, 0
14, 0
14, 4
14, 0
14, 1
14, 0
14, 0
14, 10
14, 2
14, 0
14, 0
14, 0
14, 0
14, 6
14, 0
14, 0
15, 0
15, 0
15, 0
15, 0
15, 15
15, 68
15, 40
15, 18
15, 10
15, 75
15, 53
15, 13
15, 5
15, 5
15, 0
15, 0
15, 1
15, 3
15, 9
15, 2
15, 1
15, 6
15, 6
15, 0
15, 0
15, 1
15, 31
15, 0
15, 13
15, 8
15, 0
15, 0
15, 0
15, 66
15, 5
15, 0
15, 15
15, 0
15, 0
15, 0
15, 0
15, 1
15, 3
15, 0
15, 6
15, 21
15, 2
15, 0
15, 2
15, 0
15, 1
15, 0
15, 13
15, 0
15, 0
15, 1
15, 12
15, 12
15, 0
15, 0
15, 0
15, 0
15, 0
15, 0
15, 2
15, 13
15, 0
15, 2
15, 1
15, 2
15, 0
15, 2
15, 18
15, 0
15, 0
15, 0
15, 2
15, 3
15, 0
15, 4
15, 1
15, 1
15, 1
15, 5
15, 0
15, 0
15, 6
15, 0
15, 4
15, 0
15, 0
15, 8
15, 2
15, 3
15, 0
15, 1
15, 0
15, 0
15, 0
15, 0
16, 0
16, 16
16, 0
16, 23
16, 10
16, 16
16, 62
16, 23
16, 9
16, 28
16, 13
16, 10
16, 4
16, 2
16, 0
16, 5
16, 0
16, 2
16, 0
16, 3
16, 1
16, 2
16, 4
16, 0
16, 0
16, 0
16, 0
16, 4
16, 12
16, 2
16, 0
16, 1
16, 0
16, 0
16, 4
16, 0
16, 7
16, 0
16, 0
16, 0
16, 0
16, 1
16, 5
16, 0
16, 0
16, 2
16, 2
16, 0
16, 70
16, 0
16, 23
16, 0
16, 15
16, 1
16, 18
16, 1
16, 1
16, 2
16, 0
16, 0
16, 0
16, 0
16, 0
16, 0
16, 34
16, 4
16, 0
16, 3
16, 1
16, 2
16, 0
16, 0
16, 1
16, 5
16, 0
16, 0
16, 1
16, 3
16, 0
16, 5
16, 1
16, 1
16, 0
16, 13
16, 0
16, 0
16, 3
16, 0
16, 1
16, 0
16, 0
16, 6
16, 1
16, 0
16, 0
16, 4
16, 0
16, 0
16, 0
16, 0
17, 0
17, 0
17, 0
17, 26
17, 21
17, 15
17, 64
17, 22
17, 11
17, 9
17, 16
17, 10
17, 4
17, 4
17, 0
17, 3
17, 10
17, 0
17, 0
17, 3
17, 1
17, 3
17, 3
17, 0
17, 0
17, 0
17, 5
17, 4
17, 2
17, 2
17, 2
17, 0
17, 0
17, 3
17, 4
17, 0
17, 6
17, 0
17, 0
17, 1
17, 0
17, 1
17, 6
17, 0
17, 1
17, 0
17, 107
17, 0
17, 2
17, 0
17, 0
17, 0
17, 23
17, 1
17, 3
17, 1
17, 6
17, 1
17, 0
17, 1
17, 0
17, 0
17, 0
17, 0
17, 4
17, 3
17, 0
17, 3
17, 1
17, 2
17, 0
17, 0
17, 1
17, 0
17, 0
17, 0
17, 0
17, 1
17, 0
17, 16
17, 0
17, 1
17, 10
17, 0
17, 0
17, 0
17, 15
17, 0
17, 16
17, 0
17, 0
17, 4
17, 4
17, 0
17, 0
17, 1
17, 0
17, 0
17, 0
17, 0
18, 8
18, 0
18, 15
18, 17
18, 38
18, 15
18, 5
18, 7
18, 4
18, 67
18, 8
18, 9
18, 9
18, 2
18, 0
18, 3
18, 7
18, 4
18, 0
18, 30
18, 1
18, 3
18, 3
18, 0
18, 0
18, 0
18, 1
18, 4
18, 2
18, 2
18, 2
18, 1
18, 0
18, 19
18, 5
18, 2
18, 4
18, 0
18, 0
18, 0
18, 0
18, 1
18, 3
18, 0
18, 0
18, 1
18, 8
18, 0
18, 2
18, 0
18, 1
18, 0
18, 11
18, 0
18, 0
18, 1
18, 8
18, 0
18, 0
18, 0
18, 0
18, 0
18, 0
18, 0
18, 8
18, 4
18, 0
18, 3
18, 1
18, 2
18, 0
18, 0
18, 1
18, 0
18, 0
18, 0
18, 0
18, 44
18, 0
18, 4
18, 0
18, 1
18, 13
18, 3
18, 0
18, 0
18, 5
18, 0
18, 3
18, 0
18, 0
18, 1
18, 3
18, 4
18, 0
18, 0
18, 0
18, 0
18, 0
18, 0
19, 0
19, 0
19, 0
19, 0
19, 0
19, 0
19, 57
19, 15
19, 6
19, 10
19, 28
19, 10
19, 76
19, 3
19, 0
19, 2
19, 7
19, 2
19, 35
19, 0
19, 1
19, 3
19, 3
19, 0
19, 0
19, 0
19, 1
19, 4
19, 2
19, 2
19, 2
19, 1
19, 0
19, 70
19, 6
19, 2
19, 5
19, 0
19, 0
19, 0
19, 0
19, 1
19, 3
19, 0
19, 0
19, 1
19, 3
19, 0
19, 2
19, 0
19, 2
19, 0
19, 25
19, 1
19, 0
19, 3
19, 17
19, 1
19, 0
19, 5
19, 0
19, 0
19, 0
19, 0
19, 10
19, 4
19, 0
19, 3
19, 1
19, 2
19, 0
19, 2
19, 1
19, 0
19, 0
19, 0
19, 0
19, 14
19, 0
19, 3
19, 1
19, 1
19, 36
19, 3
19, 0
19, 0
19, 3
19, 0
19, 2
19, 0
19, 0
19, 1
19, 4
19, 13
19, 24
19, 0
19, 0
19, 0
19, 0
19, 0
20, 0
20, 0
20, 0
20, 0
20, 0
20, 0
20, 110
20, 22
20, 9
20, 11
20, 30
20, 15
20, 4
20, 4
20, 0
20, 0
20, 11
20, 2
20, 0
20, 5
20, 0
20, 3
20, 3
20, 0
20, 9
20, 0
20, 10
20, 6
20, 0
20, 2
20, 2
20, 3
20, 0
20, 0
20, 2
20, 0
20, 6
20, 0
20, 0
20, 2
20, 0
20, 0
20, 4
20, 0
20, 1
20, 0
20, 2
20, 0
20, 9
20, 0
20, 4
20, 0
20, 53
20, 0
20, 0
20, 2
20, 24
20, 0
20, 0
20, 5
20, 0
20, 0
20, 0
20, 0
20, 39
20, 99
20, 0
20, 2
20, 0
20, 2
20, 0
20, 3
20, 19
20, 0
20, 0
20, 0
20, 1
20, 9
20, 0
20, 71
20, 0
20, 1
20, 0
20, 4
20, 0
20, 0
20, 5
20, 0
20, 5
20, 0
20, 0
20, 11
20, 9
20, 0
20, 0
20, 1
20, 0
20, 0
20, 0
20, 0
21, 0
21, 0
21, 15
21, 0
21, 42
21, 9
21, 7
21, 13
21, 73
21, 9
21, 32
21, 15
21, 6
21, 2
21, 6
21, 5
21, 0
21, 3
21, 3
21, 2
21, 1
21, 0
21, 21
21, 0
21, 2
21, 8
21, 14
21, 0
21, 18
21, 4
21, 5
21, 0
21, 1
21, 11
21, 4
21, 0
21, 22
21, 0
21, 8
21, 0
21, 0
21, 47
21, 2
21, 0
21, 1
21, 2
21, 3
21, 0
21, 6
21, 0
21, 2
21, 1
21, 1
21, 1
21, 4
21, 0
21, 3
21, 2
21, 0
21, 0
21, 0
21, 1
21, 1
21, 0
21, 2
21, 4
21, 0
21, 2
21, 3
21, 2
21, 0
21, 2
21, 0
21, 0
21, 0
21, 0
21, 0
21, 11
21, 0
21, 3
21, 0
21, 1
21, 5
21, 0
21, 0
21, 0
21, 4
21, 0
21, 1
21, 0
21, 0
21, 3
21, 2
21, 6
21, 0
21, 8
21, 0
21, 3
21, 0
21, 0
22, 0
22, 0
22, 0
22, 25
22, 20
22, 9
22, 71
22, 26
22, 12
22, 9
22, 30
22, 75
22, 4
22, 4
22, 1
22, 4
22, 11
22, 3
22, 0
22, 2
22, 1
22, 1
22, 0
22, 0
22, 0
22, 5
22, 12
22, 0
22, 1
22, 55
22, 0
22, 0
22, 7
22, 3
22, 3
22, 0
22, 8
22, 0
22, 0
22, 0
22, 0
22, 1
22, 6
22, 0
22, 1
22, 0
22, 9
22, 0
22, 1
22, 0
22, 2
22, 1
22, 5
22, 44
22, 14
22, 1
22, 7
22, 2
22, 0
22, 0
22, 0
22, 0
22, 0
22, 0
22, 9
22, 4
22, 0
22, 3
22, 1
22, 2
22, 0
22, 4
22, 0
22, 0
22, 0
22, 0
22, 0
22, 5
22, 0
22, 9
22, 0
22, 1
22, 0
22, 3
22, 0
22, 0
22, 3
22, 0
22, 3
22, 0
22, 0
22, 2
22, 7
22, 12
22, 0
22, 1
22, 0
22, 0
22, 0
22, 0
23, 0
23, 0
23, 0
23, 0
23, 43
23, 10
23, 7
23, 13
23, 6
23, 9
23, 23
23, 9
23, 4
23, 1
23, 2
23, 1
23, 0
23, 1
23, 2
23, 1
23, 0
23, 6
23, 1
23, 0
23, 1
23, 0
23, 8
23, 0
23, 17
23, 1
23, 0
23, 0
23, 0
23, 3
23, 1
23, 0
23, 6
23, 0
23, 0
23, 0
23, 0
23, 1
23, 1
23, 0
23, 0
23, 0
23, 1
23, 0
23, 3
23, 0
23, 1
23, 1
23, 1
23, 0
23, 4
23, 0
23, 0
23, 2
23, 0
23, 0
23, 0
23, 0
23, 0
23, 0
23, 7
23, 3
23, 0
23, 2
23, 0
23, 1
23, 0
23, 0
23, 0
23, 0
23, 0
23, 0
23, 0
23, 4
23, 0
23, 0
23, 0
23, 0
23, 5
23, 0
23, 0
23, 0
23, 1
23, 0
23, 1
23, 0
23, 0
23, 8
23, 2
23, 5
23, 0
23, 11
23, 0
23, 0
23, 0
23, 0
24, 0
24, 0
24, 17
24, 35
24, 41
24, 22
24, 11
24, 17
24, 8
24, 9
24, 82
24, 8
24, 10
24, 3
24, 6
24, 2
24, 9
24, 3
24, 3
24, 2
24, 2
24, 6
24, 2
24, 0
24, 0
24, 0
24, 40
24, 2
24, 2
24, 5
24, 2
24, 0
24, 1
24, 2
24, 2
24, 0
24, 9
24, 0
24, 0
24, 0
24, 0
24, 1
24, 8
24, 0
24, 7
24, 0
24, 7
24, 0
24, 3
24, 0
24, 2
24, 1
24, 6
24, 0
24, 0
24, 15
24, 2
24, 1
24, 0
24, 0
24, 0
24, 0
24, 0
24, 0
24, 4
24, 3
24, 0
24, 3
24, 1
24, 2
24, 0
24, 0
24, 1
24, 0
24, 0
24, 0
24, 0
24, 1
24, 0
24, 81
24, 0
24, 1
24, 2
24, 0
24, 0
24, 0
24, 3
24, 0
24, 10
24, 0
24, 0
24, 0
24, 2
24, 2
24, 0
24, 1
24, 0
24, 0
24, 0
24, 0
25, 0
25, 0
25, 0
25, 0
25, 0
25, 0
25, 0
25, 0
25, 69
25, 20
25, 39
25, 43
25, 75
25, 3
25, 0
25, 3
25, 7
25, 3
25, 6
25, 2
25, 1
25, 1
25, 2
25, 0
25, 0
25, 0
25, 5
25, 3
25, 10
25, 2
25, 2
25, 0
25, 1
25, 70
25, 4
25, 2
25, 104
25, 0
25, 0
25, 0
25, 0
25, 18
25, 4
25, 0
25, 0
25, 1
25, 2
25, 0
25, 7
25, 0
25, 2
25, 0
25, 3
25, 2
25, 0
25, 0
25, 16
25, 1
25, 0
25, 0
25, 0
25, 2
25, 3
25, 0
25, 4
25, 4
25, 0
25, 3
25, 1
25, 2
25, 0
25, 2
25, 0
25, 0
25, 0
25, 0
25, 0
25, 11
25, 0
25, 5
25, 0
25, 1
25, 7
25, 0
25, 0
25, 0
25, 3
25, 0
25, 1
25, 0
25, 0
25, 25
25, 3
25, 7
25, 0
25, 0
25, 0
25, 9
25, 0
25, 0
26, 0
26, 0
26, 15
26, 0
26, 42
26, 17
26, 5
26, 10
26, 5
26, 79
26, 29
26, 14
26, 4
26, 2
26, 0
26, 4
26, 5
26, 3
26, 1
26, 2
26, 1
26, 7
26, 3
26, 0
26, 2
26, 0
26, 0
26, 0
26, 2
26, 2
26, 2
26, 0
26, 1
26, 3
26, 5
26, 2
26, 10
26, 0
26, 0
26, 0
26, 0
26, 1
26, 6
26, 0
26, 7
26, 1
26, 4
26, 0
26, 2
26, 0
26, 1
26, 0
26, 1
26, 1
26, 0
26, 3
26, 5
26, 2
26, 0
26, 0
26, 0
26, 0
26, 0
26, 0
26, 14
26, 5
26, 0
26, 3
26, 1
26, 2
26, 0
26, 0
26, 0
26, 0
26, 0
26, 0
26, 0
26, 1
26, 0
26, 3
26, 1
26, 1
26, 0
26, 2
26, 0
26, 0
26, 4
26, 0
26, 49
26, 0
26, 0
26, 16
26, 2
26, 0
26, 0
26, 1
26, 0
26, 0
26, 0
26, 0
27, 0
27, 0
27, 17
27, 0
27, 44
27, 12
27, 5
27, 10
27, 62
27, 2
27, 53
27, 10
27, 9
27, 3
27, 6
27, 3
27, 0
27, 3
27, 7
27, 2
27, 1
27, 0
27, 14
27, 0
27, 3
27, 5
27, 22
27, 0
27, 1
27, 7
27, 5
27, 0
27, 2
27, 8
27, 3
27, 0
27, 13
27, 0
27, 7
27, 0
27, 0
27, 6
27, 2
27, 0
27, 7
27, 1
27, 4
27, 0
27, 6
27, 0
27, 2
27, 1
27, 5
27, 2
27, 1
27, 3
27, 16
27, 1
27, 0
27, 0
27, 0
27, 1
27, 2
27, 0
27, 2
27, 5
27, 0
27, 3
27, 4
27, 2
27, 0
27, 4
27, 1
27, 1
27, 0
27, 0
27, 0
27, 11
27, 0
27, 4
27, 0
27, 1
27, 1
27, 0
27, 0
27, 0
27, 3
27, 0
27, 3
27, 0
27, 0
27, 0
27, 2
27, 1
27, 0
27, 1
27, 0
27, 0
